id,trigger,conditions,script,text,options,notes
convofleuresoption3,PopulateFleuresOptions,"$id == sfcfleures score:1000","SetShortcut sfcfleuresOptionMenu ""ESCAPE""",,"sfcfleuresOptionMenu:Return",
fleuresmenu,DialogOptionSelected,"$option == sfcfleuresOptionMenu","FireAll PopulateOptions",,,
,,,,,,
convProcureGreetingNotEnoughfleures,PickGreeting,"$proCom_needsCommodity score:2000
Call $proCom_ref updateData
!$proCom_playerHasEnough
$player.metsfcfleures
$id == sfcfleures score:2000
$faction.id == sindrian_diktat
!$entity.isHostile","ShowPersonVisual
SetTextHighlights $proCom_quantity
FireAll PopulateOptions","""Mellow greetings, Captain!"" $HeOrShe says as $heOrShe brings up a cargo manifest on screen. ""I'm expecting a cargo of $proCom_quantity units of $proCom_commodityName. It seems you might not have enough on you, unfortunately.""
OR
""Mellow greetings, Captain! I'm expecting a delivery of $proCom_commodityName, $proCom_quantity units, exact."" $HeOrShe reads from a datapad before looking back at you, that smile still on $hisOrHer face. ""Now please get it done!""",,
convProcureGreetingfleures,PickGreeting,"$proCom_needsCommodity score:2000
Call $proCom_ref updateData
$proCom_playerHasEnough
$player.metsfcfleures
$id == sfcfleures score:2000
$faction.id == sindrian_diktat
!$entity.isHostile","ShowPersonVisual
SetTextHighlights $proCom_quantity $proCom_pricePerUnit","""Mellow greetings, Captain!"" $personName reads a datapad, ""And I believe- yes, it says here you're delivering $proCom_quantity units of $proCom_commodityName. Is that correct?""","proCom_deliver:Deliver the $proCom_commodityName
cutCommLink:Cut the comm link",
,,,,,,
proComDeliverCompletedfleures,ProComCompletedText,"$id == sfcfleures score:1000",,"""How Vol-tastic! This cargo of $proCom_commodityName is exactly what we need!""
OR
""How Vol-tastic! Thank you again, Captain for your contribution!""
OR
""How Vol-tastic! Your contribution to the Sindrian Fuel Company shall be remembered!""
OR
""How Vol-tastic! And have a Vol-tastic day!""",,
"#END fleures",,,,,,
"#END volturn npcs",,,,,,
,,,,,,
# nft npcs,,,,,,
,,,,,,
# nftpononzi,,,,,,
convDefaultGreetingponoziSindrian,PickGreeting,"sfcemployee
$id == nftpononzi score:2000
$faction.id == hegemony
!$entity.isHostile","BeginConversation nftpononzi","After a short wait while listening to some holding music, your connection request is accepted.

""Greetings, this is- What the? Get off this line, dog of Andrada! I have no time for people like you.""

The comm-link goes dark afterwards.","cutCommLink:Cut the comm link","# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingponoziNonHeg,PickGreeting,"$id == nftpononzi score:1000",,"After a short wait while listening to some holding music, your connection plays back an automated message.

""This is the office of Director Karlos Pononzi, I'm unfortunately busy at the moment. Please leave a message and I'll have my secretary get back to you as soon as possible.""

The comm-link goes dark immediately afterwards.",,"# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingponoziHostile,PickGreeting,"$id == nftpononzi score:1000
$faction.id == hegemony
$entity.isHostile","BeginConversation nftpononzi","After a short wait while listening to some holding music, your connection request is accepted.

""Greetings, this is- What the? How did you get this line?""

The comm-link goes dark afterwards.","cutCommLink:Cut the comm link","# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingponoziAngry,PickGreeting,"$angrynft
$id == nftpononzi score:2000","sfcwaittime ""$angrynft"" ""$angrynftDGS""
AddText ""After waiting a short period listening to some holding music while staring at the corporation logo of the Nachiketa Fuel Traders, Incorporated, your connection cuts off suddenly. You seem to have made the Director angry. You might want to wait for $angrynftDGS before he calms down.""
SetTextHighlights $angrynftDGS",,,"# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingpononzifirst,PickGreeting,"!$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile","$player.metnftpononzi = true
ShowPersonVisual
FireAll PopulateOptions
AddText ""After waiting a short period listening to some holding music while staring at the corporation logo of the Nachiketa Fuel Traders, Incorporated, your connection request is accepted.""
AddTextSmall ""The current Director of the Nachiketa Fuel Traders, Incorporated, Karlos Pononzi is rumored to be one of the richest men within the Hegemony, with wealth rivaling that of many noble houses of Eventide. An ardent supporter of the current High Hegemon, Director Pononzi has spent untold amounts of credits in various public works projects. The only thing more important to Director Pononzi than supporting the Hegemony is to see an end to Phillip Andrada's fuel operations and the restoration of NFT, Inc. as the premier seller of AM-Fuel in the Persean Sector."" highlight
AddText ""\""Greetings, this is Director Pononzi speaking. I'm in-between meetings at the moment, so do you have any business to discuss?\""""",,,
convDefaultGreetingpononzinormal,PickGreeting,"$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile
sfcreltrack -100 10","ShowPersonVisual
FireAll PopulateOptions","""I'm a busy man, so keep it brief.""
OR
""Need anything else, because I got a meeting to attend to.""
OR
""I can spare a few minutes but no more.""",,"# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingpononzihigh,PickGreeting,"$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile
sfcreltrack 10 50","ShowPersonVisual
FireAll PopulateOptions","""Captain, You've got business to discuss?""
OR
""I can spare a meeting with you, Captain.""
OR
""I'm busy but you can keep me corporation while I do my work, Captain.""",,"# this will fire when talking to same person again without leaving the station, but that seems fine"
convDefaultGreetingpononziveryhigh,PickGreeting,"$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile
sfcreltrack 50 100","ShowPersonVisual
FireAll PopulateOptions","$personLastName sets a paper down as you connect to his comm-link.

""Captain $PlanyerName, what business shall we get down to today?""
OR
$personLastName's mouth seems to shift to a slight smile as you connect to his comm-link.

""Good timing, Captain $PlayerName. I've got some business that I think you'd be interested in.""
OR
$personLastName shifts a bit to something off screen as you connect to his comm-link.

""Yes, Secretary? Reschedule my next appointment, I have business I need to attend to."" The $Post turns towards you. ""So, what can I do for you, Captain $PlayerName?""",,"# this will fire when talking to same person again without leaving the station, but that seems fine"
,,,,,,
convProcureGreetingNotEnoughpononzi,PickGreeting,"$proCom_needsCommodity score:1000
Call $proCom_ref updateData
!$proCom_playerHasEnough
$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile","ShowPersonVisual
SetTextHighlights $proCom_quantity
FireAll PopulateOptions","""Yes, hello."" $HeOrShe appears to be busy browsing a shipping manifest on an adjacent display, ""I'm expecting a cargo of $proCom_quantity units of $proCom_commodityName. To be paid for,"" $hisOrHer eyes turn to you. ""Upon delivery. In full.""
OR
""I'm expecting a delivery of $proCom_commodityName, $proCom_quantity units, exact."" $HeOrShe idly reads from a datapad. ""That's the deal.""",,
convProcureGreetingpononzi,PickGreeting,"$proCom_needsCommodity score:1000
Call $proCom_ref updateData
$proCom_playerHasEnough
$player.metnftpononzi
$id == nftpononzi score:1000
$faction.id == hegemony
!$entity.isHostile","ShowPersonVisual
SetTextHighlights $proCom_quantity $proCom_pricePerUnit","""Ah, you're here, good."" $personName reads a datapad, ""And I believe- yes, it says here you're delivering $proCom_quantity units of $proCom_commodityName. Is that correct?""","proCom_deliver:Deliver the $proCom_commodityName
cutCommLink:Cut the comm link",
,,,,,,
proComDeliverCompletedpononzi,ProComCompletedText,"$id == nftpononzi score:1000",,"""Thank you, this cargo of $proCom_commodityName is more important than you might think.""
OR
""Thank you for your service to the Nachiketa Fuel Traders, Incorporated, $playerName.""
OR
""You've done well. You actually get things done on time, unlike most people in my corporation.""
OR
""Excellent, that's one less thing to worry about."" $HeOrShe taps a few buttons on his datapad. ""My secretary is currently forwarding the funds to your account.""",,
"#END nftpononzi",,,,,,
,,,,,,
# nftdialoguetree,,,,,,
convopononziStart,PopulateOptions,"$id == nftpononzi score:1000",,,"conversepononzi:Converse",
convopononziList,DialogOptionSelected,"$option == conversepononzi","FireAll PopulatePononziOptions",,,
convopononzioption1,PopulatePononziOptions,"!$askedCommissionedPononzi1
$id == nftpononzi score:1000
$faction.rel == COOPERATIVE
$faction.id == hegemony",,,"pononziOptionCommissioned:""I've assisted many in the Hegemony. How may I assist you?""",
convopononzioption1.1,PopulatePononziOptions,"!$askedCommissionedPononzi2
$id == nftpononzi score:1000
$faction.rel == FRIENDLY
$faction.id == hegemony",,,"pononziOptionCommissioned:""I've assisted many in the Hegemony. How may I assist you?""",
convopononzioption1.2,PopulatePononziOptions,"!$receivedpononzigrant
$id == nftpononzi score:1000
sfcreltrack 75 100",,,"pononziOptiongrant:""I've heard you've given out plenty of grants and doantions.""",
convopononzioption2,PopulatePononziOptions,"$id == nftpononzi score:1000",,,"pononziOptionPeople:""What do you think about...""",
convopononzioption2.1,PopulatePononziOptions,"$id == nftpononzi score:1000",,,"pononziOptionGift:""May I offer you a gift?""",
convopononzioption2.3,PopulatePononziOptions,"!$nftpononzitalk
$id == nftpononzi score:1000",,,"pononziOptiontalk:Say something else...",
convopononzioption2.4,PopulatePononziOptions,"$nftpononzitalk
$id == nftpononzi score:1000","sfcwaittime ""$nftpononzitalk"" ""$nftpononzitalkDGS""
SetTooltip pononziOptiontalk2 ""You've recently done this option. Please wait for $nftpononzitalkDGS.""
SetTooltipHighlights pononziOptiontalk2 $nftpononzitalkDGS
SetEnabled pononziOptiontalk2 false",,"pononziOptiontalk2:Say something else...",
convopononzioption3,PopulatePononziOptions,"$id == nftpononzi score:1000","SetShortcut pononziOptionMenu ""ESCAPE""",,"pononziOptionMenu:Return",
pononzihighrelations,DialogOptionSelected,"$option == pononziOptionCommissioned
$id == nftpononzi score:1000","sfcaddcontact
AdjustRepActivePerson WELCOMING 5
$askedCommissionedPononzi1 = true
$askedCommissionedPononzi2 = true
FireAll PopulatePononziOptions","$Post $PersonName raises an eyebrow as $heOrShe shifts backwards.

""I've been keeping a close eye on you, Captain $PlayerName. You've been doing a lot around the Hegemony and I think you're the person I need to help further the cause of Nachiketa Fuel Traders, Incorporated. Now I trust that you will be fair in all your dealings, Captain, and that I am not misplacing my trust in you. Either way, with your help, I can get a lot of things done around here.

The $Post's right hand moves off screen for a moment as you receive contact details on your TriPad.

""Don't make me regret this, $PlayerName.""",,
pononzigrant,DialogOptionSelected,"$option == pononziOptiongrant","$receivedpononzigrant = true
FireAll PopulateOptions
AddRemoveCommodity credits 1000000 true","$Post $PersonName raises an eyebrow as $heOrShe leans closer to the view screen.

""Yes... yes I do, Captain $PlayerName. I've provided plenty of grants and donations to various public works and other ventures. I don't do these donations lightly either, as I always ensure that with everything I invest I do so for the betterment of the Hegemony as a whole. However, since you've asked, you have done quite the service to my corporation. Yes, I think I can do that.""

$personLastName leans over towards something out of view and presses a button. ""Secretary, could you please prepare a grant for our Captain here?""

After a few minutes of waiting, your TriPad beeps as you receive a notice from the Nachiketa Fuel Traders, Incorporated.

""That should suffice for your service to the corporation, $PlayerName. Just make sure you use those funds to continue with your assistance to the Hegemony.""",,
